trip_uuid,data,trip_creation_time,route_schedule_uuid,route_type,source_center,source_name,destination_center,destination_name,od_start_time,od_end_time,start_scan_to_end_scan,is_cutoff,cutoff_factor,cutoff_timestamp,actual_distance_to_destination,actual_time,osrm_time,osrm_distance,factor,segment_actual_time,segment_osrm_time,segment_osrm_distance,segment_factor,num_stops,source_hub,destination_hub,intermediate_hub,corridor,shipment_priority,vehicle_type,vehicle_speed_factor,delivery_time_hrs,actual_delivery_time,route_distance,delay_minutes,promised_delivery_time,sla_breach,shipment_datetime,hour_of_day,day_of_week_num,day_of_week,month,is_weekend,is_peak_hour,quarter,time_of_day,weather_condition,weather_risk,priority_rank,hub_load,hub_capacity,traffic_level,congestion_score,route_id,avg_delay_per_route,route_volume,base_speed,est_travel_hrs,delay_ratio,traffic_weather_interaction,distance_congestion,stops_delay_interaction,capacity_utilization,sla_margin_hrs,shipment_id,source_hub_enc,destination_hub_enc,weather_condition_enc,route_type_enc,shipment_priority_enc,route_id_enc,vehicle_type_enc,corridor_enc,time_of_day_enc,day_of_week_enc,route_distance_norm,traffic_level_norm,hub_load_norm,num_stops_norm,congestion_score_norm,avg_delay_per_route_norm,est_travel_hrs_norm,weather_risk_norm,priority_rank_norm
trip-153818451427188641,test,2018-09-29 01:28:34.272131,thanos::sroute:5f557118-3498-48a7-859b-dbe491ac1714,Carting,IND396191AAC,Vapi_IndEstat_I (Gujarat),IND396232AAA,Silvassa_Samrvrni_D (Dadra and Nagar Haveli),2018-09-29 01:28:34.272131,2018-09-29 02:46:02.071772,77.0,False,14,2018-09-29 02:05:55,14.719538293684415,38.0,13.0,15.536,2.923076923076923,16.0,10.0,12.9573,1.6,2,Ahmedabad,Hyderabad,,General Network,Express,Express Van,1.15,0.633,0.633,14.7,25.0,48,0,2018-09-29 01:28:34.272131,1,5,Saturday,9,1,0,3,Night,Heavy Rain,4,3,0.381,2600,0.614,0.521,Ahmedabad_Hyderabad,76.39,41,45,0.327,1.212,2.456,7.66,50.0,991.0,47.367,trip-153818451427188641,0,7,2,0,1,4,0,1,4,2,0.002971226021684737,0.5711111111111111,0.22625,0.01,0.4391100702576113,0.04362649914334666,0.004312101045769387,0.75,0.6666666666666667
trip-153818459856877195,test,2018-09-29 01:29:58.569185,thanos::sroute:c169504b-1d9c-420a-ab80-e7d96c017c76,Carting,IND792103AAB,Namsai_HelipadRD_D (Arunachal Pradesh),IND792001AAA,Tezu_Farmnala_D (Arunachal Pradesh),2018-09-29 06:49:35.906312,2018-09-29 08:08:01.083035,78.0,False,40,2018-09-29 07:07:56,40.54626552801702,58.0,94.0,131.62210000000002,0.6170212765957447,9.0,5.0,5.4912,1.8,16,Bhopal,Jaipur,,General Network,Express,Express Van,1.15,0.967,0.967,40.5,0.0,48,0,2018-09-29 01:29:58.569185,1,5,Saturday,9,1,0,3,Night,Storm,5,3,0.239,1200,0.1,0.156,Bhopal_Jaipur,0.0,9,45,0.9,0.0,0.5,6.32,0.0,287.0,47.033,trip-153818459856877195,2,9,4,0,1,35,0,1,4,2,0.016419933277731443,0.0,0.04874999999999996,0.15,0.011709601873536313,0.0,0.023767486079043866,1.0,0.6666666666666667
trip-153818465131786614,test,2018-09-29 01:30:51.318072,thanos::sroute:eb6f76d9-015d-4e25-bb5e-1469422c82a7,Carting,IND271210AAA,Tulsipur_Central_DPP_1 (Uttar Pradesh),IND271001AAA,Gonda_KotwaliN_D (Uttar Pradesh),2018-09-29 04:32:35.495794,2018-09-29 10:35:04.635566,362.0,False,60,2018-09-29 04:44:35,60.1880462110036,273.0,47.0,66.8161,5.808510638297872,273.0,47.0,66.8161,5.808510638297872,1,Lucknow,Lucknow,,General Network,Express,Express Van,1.15,4.55,4.55,60.2,226.0,48,0,2018-09-29 01:30:51.318072,1,5,Saturday,9,1,0,3,Night,Heavy Rain,4,3,0.564,2000,1.0,0.826,Lucknow_Lucknow,145.38,607,45,1.338,2.781,4.0,49.73,226.0,1128.0,43.45,trip-153818465131786614,12,12,2,0,1,172,0,1,4,2,0.02668890742285238,1.0,0.45499999999999996,0.0,0.7962529274004684,0.08302684180468303,0.03863914165421704,0.75,0.6666666666666667
trip-153818467050084470,test,2018-09-29 01:31:10.501220,thanos::sroute:6950a33a-f529-4286-83eb-f96c8d7a937f,FTL,IND571124AAA,Tirumakudalu_Narasipr_D (Karnataka),IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),2018-09-29 09:48:59.850004,2018-09-29 14:41:23.376003,292.0,False,33,2018-09-29 09:50:43,33.72135865871151,73.0,30.0,38.4571,2.433333333333333,11.0,8.0,11.7691,1.375,13,Bangalore,Bangalore,,General Network,Standard,FTL Truck,1.0,1.217,1.217,33.7,43.0,72,0,2018-09-29 01:31:10.501220,1,5,Saturday,9,1,0,3,Night,Heavy Rain,4,2,0.908,4200,0.506,0.667,Bangalore_Bangalore,51.87,2031,65,0.518,1.34,2.024,22.48,559.0,3814.0,70.783,trip-153818467050084470,1,1,2,1,3,14,1,1,4,2,0.012875312760633861,0.4511111111111112,0.885,0.12000000000000001,0.6100702576112412,0.029623072529982867,0.010797229390194214,0.75,0.3333333333333333
trip-153818471790301513,test,2018-09-29 01:31:57.903297,thanos::sroute:02473c6f-831f-4008-be51-be7290ad2760,FTL,IND571114AAA,HDKote_BegurRD_D (Karnataka),IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),2018-09-29 07:30:13.996634,2018-09-29 14:42:06.563786,431.0,False,44,2018-09-29 07:44:40,44.68079956398431,249.0,51.0,55.6574,4.882352941176471,249.0,51.0,55.6574,4.882352941176471,8,Bangalore,Bangalore,,General Network,Standard,FTL Truck,1.0,4.15,4.15,44.7,198.0,72,0,2018-09-29 01:31:57.903297,1,5,Saturday,9,1,0,3,Night,Rain,3,2,0.908,4200,1.0,0.963,Bangalore_Bangalore,51.87,2031,65,0.688,4.683,3.0,43.05,1584.0,3814.0,67.85,trip-153818471790301513,1,1,3,1,3,14,1,1,4,2,0.018609257714762302,1.0,0.885,0.07,0.9566744730679158,0.029623072529982867,0.01656933315224772,0.5,0.3333333333333333
trip-153818477390860436,test,2018-09-29 01:32:53.908974,thanos::sroute:a8c7e9f0-237d-47a1-9024-a48afeb2405e,FTL,IND302014AAA,Jaipur_Hub (Rajasthan),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 01:32:53.908974,2018-09-29 10:07:20.512354,514.0,False,195,2018-09-29 04:58:04,195.9933185833096,308.0,163.0,221.1175,1.8895705521472392,59.0,25.0,33.7503,2.36,9,Jaipur,Delhi,,NCR-Rajasthan Corridor,Standard,FTL Truck,1.0,5.133,5.133,196.0,145.0,72,0,2018-09-29 01:32:53.908974,1,5,Saturday,9,1,0,3,Night,Storm,5,2,0.388,2200,0.363,0.373,Jaipur_Delhi,250.12,81,65,3.015,0.797,1.815,73.11,1305.0,854.0,66.867,trip-153818477390860436,9,6,4,1,3,129,1,4,4,2,0.09747706422018348,0.2922222222222222,0.235,0.08,0.26580796252927397,0.14284408909194746,0.09557924758929784,1.0,0.3333333333333333
trip-153818502647982161,test,2018-09-29 01:37:06.480075,thanos::sroute:1ed22bd7-4646-42b8-aba4-652beac30cba,Carting,IND828111AAA,Dhanbad_Jharia_DC (Jharkhand),IND826004AAA,Dhanbad_Kalynpur_I (Jharkhand),2018-09-29 03:32:22.388041,2018-09-29 12:07:37.910213,515.0,False,10,2018-09-29 07:38:40,10.715938568189706,156.0,11.0,12.6151,14.181818181818182,156.0,11.0,12.6151,14.181818181818182,3,Indore,Chandigarh,,General Network,Express,Express Van,1.15,2.6,2.6,10.7,145.0,48,0,2018-09-29 01:37:06.480075,1,5,Saturday,9,1,0,3,Night,Rain,3,3,0.317,1400,1.0,0.727,Indore_Chandigarh,194.25,16,45,0.238,9.49,3.0,7.78,435.0,444.0,45.4,trip-153818502647982161,8,3,3,0,1,113,0,1,4,2,0.0008861551292743955,1.0,0.14625,0.019999999999999997,0.680327868852459,0.11093660765276984,0.0012902349585766672,0.5,0.6666666666666667
trip-153818513402516788,test,2018-09-29 01:38:54.025403,thanos::sroute:1d848e84-b73b-47b3-90ec-4a12509bafc7,FTL,IND508277AAB,Mothkur_Mainroad_D (Telangana),IND508223AAA,Thirumalagiri_Xroad_D (Telangana),2018-09-29 04:00:29.732006,2018-09-29 04:52:32.900198,52.0,False,19,2018-09-29 04:17:35,19.30538337655337,33.0,24.0,24.3088,1.375,33.0,24.0,24.3088,1.375,5,Pune,Surat,,General Network,Standard,FTL Truck,1.0,0.55,0.55,19.3,9.0,72,0,2018-09-29 01:38:54.025403,1,5,Saturday,9,1,0,3,Night,Rain,3,2,0.355,2800,0.196,0.26,Pune_Surat,9.0,1,65,0.297,0.478,0.588,5.02,45.0,994.0,71.45,trip-153818513402516788,16,17,3,1,3,239,1,1,4,2,0.005369057547956631,0.10666666666666667,0.19374999999999998,0.04,0.13348946135831383,0.005139920045688178,0.00329349449952465,0.5,0.3333333333333333
trip-153818545517025281,test,2018-09-29 01:44:15.170507,thanos::sroute:714d43e3-aa30-41a1-94c9-560a8c64af81,Carting,IND585314AAA,Aland_RazaviRd_D (Karnataka),IND585104AAA,Gulbarga_Nehrugnj_I (Karnataka),2018-09-29 09:12:10.689144,2018-09-29 13:37:21.801232,265.0,False,36,2018-09-29 10:11:42,36.56892698729834,113.0,38.0,40.6663,2.973684210526316,35.0,5.0,6.1223,7.0,23,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,1.883,1.883,36.6,75.0,48,0,2018-09-29 01:44:15.170507,1,5,Saturday,9,1,0,3,Night,Storm,5,3,0.908,4200,0.669,0.765,Bangalore_Bangalore,51.87,2031,45,0.813,1.507,3.345,28.0,1725.0,3814.0,46.117,trip-153818545517025281,1,1,4,0,1,14,0,1,4,2,0.014386989157631359,0.6322222222222222,0.885,0.22,0.724824355971897,0.029623072529982867,0.02081352709493413,1.0,0.6666666666666667
trip-153818549465453720,test,2018-09-29 01:44:54.654787,thanos::sroute:ea7ffec5-756e-450d-9fbf-9466b8e340ca,FTL,IND125001AAA,Hisar_ModelTwn_P (Haryana),IND110037AAM,Delhi_Airport_H (Delhi),2018-09-29 13:27:18.675388,2018-09-30 01:26:45.338559,719.0,False,145,2018-09-29 14:26:14,145.42668404750182,653.0,132.0,172.52120000000002,4.946969696969697,25.0,9.0,11.9416,2.7777777777777777,7,Delhi,Delhi,,General Network,Standard,FTL Truck,1.0,10.883,10.883,145.4,521.0,72,0,2018-09-29 01:44:54.654787,1,5,Saturday,9,1,0,3,Night,Heavy Rain,4,2,1.0,4800,1.0,1.0,Delhi_Delhi,69.92,1843,65,2.237,3.853,4.0,145.4,3647.0,4800.0,61.117,trip-153818549465453720,6,6,2,1,3,82,1,1,4,2,0.07110091743119266,1.0,1.0,0.060000000000000005,1.0,0.03993146773272416,0.06916338449001765,0.75,0.3333333333333333
trip-153818606103979706,test,2018-09-29 01:54:21.040031,thanos::sroute:28fcbccf-f3cf-4804-b0ed-88de9684d40c,FTL,IND761200AAA,Paralakhemundi_Ward14_D (Orissa),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),2018-09-29 07:22:10.651924,2018-09-29 09:52:10.552457,149.0,False,57,2018-09-29 07:32:34,57.58718732200896,126.0,50.0,71.3823,2.52,41.0,11.0,15.613,3.727272727272727,10,Mumbai,Surat,,General Network,Standard,FTL Truck,1.0,2.1,2.1,57.6,76.0,72,0,2018-09-29 01:54:21.040031,1,5,Saturday,9,1,0,3,Night,Rain,3,2,0.947,5000,0.541,0.703,Mumbai_Surat,109.83,41,65,0.886,1.403,1.623,40.49,760.0,4735.0,69.9,trip-153818606103979706,13,17,3,1,3,193,1,1,4,2,0.025333611342785653,0.49000000000000005,0.9337499999999999,0.09000000000000001,0.6522248243559718,0.06272415762421474,0.023292136357462988,0.5,0.3333333333333333
trip-153818610006546831,test,2018-09-29 01:55:00.065687,thanos::sroute:34330d20-1386-457b-8373-f94cc2f3aad2,FTL,IND532440AAA,Palakonda_VadaiDPP_D (Andhra Pradesh),IND532001AAB,Srikakulam_Kuslpram_I (Andhra Pradesh),2018-09-29 08:59:03.043183,2018-09-29 10:13:22.372558,74.0,False,35,2018-09-29 09:05:38,35.089683270663166,65.0,36.0,40.3699,1.805555555555556,20.0,12.0,13.2214,1.6666666666666667,11,Delhi,Surat,,General Network,Standard,FTL Truck,1.0,1.083,1.083,35.1,29.0,72,0,2018-09-29 01:55:00.065687,1,5,Saturday,9,1,0,3,Night,Storm,5,2,1.0,4800,0.327,0.596,Delhi_Surat,23.89,18,65,0.54,0.868,1.635,20.92,319.0,4800.0,70.917,trip-153818610006546831,6,17,4,1,3,92,1,1,4,2,0.01360508757297748,0.25222222222222224,1.0,0.1,0.5269320843091335,0.01364363221016562,0.01154420752410702,1.0,0.3333333333333333
trip-153818612010311432,test,2018-09-29 01:55:20.103493,thanos::sroute:79df4167-07fc-4cbf-b505-09c90c3ad6be,Carting,IND462001AAA,Bhopal_Old City (Madhya Pradesh),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-29 03:44:45.741432,2018-09-29 06:34:59.434261,170.0,False,13,2018-09-29 04:25:54,13.113193157794308,48.0,13.0,13.9721,3.692307692307693,20.0,3.0,3.7163,6.666666666666667,2,Bhopal,Bhopal,,General Network,Express,Express Van,1.15,0.8,0.8,13.1,35.0,48,0,2018-09-29 01:55:20.103493,1,5,Saturday,9,1,0,3,Night,Storm,5,3,0.239,1200,0.829,0.593,Bhopal_Bhopal,54.52,67,45,0.291,1.896,4.145,7.77,70.0,287.0,47.2,trip-153818612010311432,2,2,4,0,1,30,0,1,4,2,0.0021371976647206,0.8099999999999999,0.04874999999999996,0.01,0.5234192037470726,0.03113649343232439,0.003089773190275702,1.0,0.6666666666666667
trip-153818638840291456,test,2018-09-29 01:59:48.403164,thanos::sroute:b680eb59-87ae-4c5c-8a7f-73f2cacf101e,FTL,IND458990AAA,Sitamau_Central_DPP_1 (Madhya Pradesh),IND312605AAB,Pratapgarh_Nimachrd_D (Rajasthan),2018-09-29 05:25:09.411914,2018-09-29 10:55:28.189841,330.0,False,56,2018-09-29 05:56:36,56.69460821426888,99.0,57.0,61.8227,1.736842105263158,12.0,11.0,12.5773,1.0909090909090908,7,Indore,Jaipur,,General Network,Standard,FTL Truck,1.0,1.65,1.65,56.7,42.0,72,0,2018-09-29 01:59:48.403164,1,5,Saturday,9,1,0,3,Night,Rain,3,2,0.317,1400,0.312,0.314,Indore_Jaipur,70.0,11,65,0.872,0.788,0.936,17.8,294.0,444.0,70.35,trip-153818638840291456,8,9,3,1,3,118,1,1,4,2,0.024864470391993326,0.23555555555555557,0.14625,0.060000000000000005,0.1967213114754098,0.03997715591090805,0.02281678663588211,0.5,0.3333333333333333
trip-153818667749568635,test,2018-09-29 02:04:37.495942,thanos::sroute:9be759f8-f27b-4476-91c6-7005686de5a9,Carting,IND411033AAA,Pune_Tathawde_H (Maharashtra),IND411021AAA,PNQ Pashan DPC (Maharashtra),2018-09-29 02:04:37.495942,2018-09-29 03:19:59.617882,75.0,False,10,2018-09-29 02:04:37.495942,10.612623769542084,75.0,12.0,11.2119,6.25,0.0,0.0,0.0,-1.0,2,Pune,Mumbai,,Mumbai-Pune Expressway,Express,Express Van,1.15,1.25,1.25,10.6,63.0,48,0,2018-09-29 02:04:37.495942,2,5,Saturday,9,1,0,3,Night,Storm,5,3,0.355,2800,1.0,0.742,Pune_Mumbai,103.48,272,45,0.236,4.156,5.0,7.87,126.0,994.0,46.75,trip-153818667749568635,16,13,4,0,1,235,0,3,4,2,0.0008340283569641367,1.0,0.19374999999999998,0.01,0.6978922716627635,0.05909765848086808,0.0012223278554936833,1.0,0.6666666666666667
trip-153818674004845076,test,2018-09-29 02:05:40.048664,thanos::sroute:732151e0-7610-4950-b61e-da7ea6078d09,Carting,IND462042AAA,Bhopal_Kolar Mandakni (Madhya Pradesh),IND462022AAA,Bhopal_Trnsport_H (Madhya Pradesh),2018-09-29 03:45:37.944630,2018-09-29 06:34:49.395974,169.0,False,13,2018-09-29 03:55:56,13.333964954797494,55.0,20.0,18.4478,2.75,31.0,8.0,7.7578,3.875,4,Bhopal,Bhopal,,General Network,Same-Day,Express Van,1.15,0.917,0.917,13.3,35.0,24,0,2018-09-29 02:05:40.048664,2,5,Saturday,9,1,0,3,Night,Storm,5,4,0.239,1200,0.586,0.447,Bhopal_Bhopal,54.52,67,45,0.296,1.866,2.93,5.95,140.0,287.0,23.083,trip-153818674004845076,2,2,4,0,2,30,0,1,4,2,0.0022414512093411176,0.5399999999999999,0.04874999999999996,0.03,0.3524590163934427,0.03113649343232439,0.0032595409479831573,1.0,1.0
trip-153818674302253076,test,2018-09-29 02:05:43.022787,thanos::sroute:4cbbbb1f-cc23-4664-8360-5a14f337ef91,Carting,IND360530AAB,Jamjodhpur_Court_D (Gujarat),IND362001AAA,Junagadh_DPC (Gujarat),2018-09-29 07:07:20.897802,2018-09-29 10:08:44.181382,181.0,False,58,2018-09-29 07:07:20.897802,58.5358514280358,174.0,70.0,80.014,2.4857142857142858,12.0,3.0,3.9995,4.0,20,Ahmedabad,Ahmedabad,,General Network,Same-Day,Express Van,1.15,2.9,2.9,58.5,104.0,24,0,2018-09-29 02:05:43.022787,2,5,Saturday,9,1,0,3,Night,Rain,3,4,0.381,2600,0.535,0.473,Ahmedabad_Ahmedabad,53.23,465,45,1.3,1.316,1.605,27.67,2080.0,991.0,21.1,trip-153818674302253076,0,0,3,0,2,0,0,1,4,2,0.02580275229357798,0.48333333333333345,0.22625,0.19,0.382903981264637,0.030399771559109078,0.037348906695640366,0.5,1.0
trip-153818691254985860,test,2018-09-29 02:08:32.550110,thanos::sroute:13a5c5c6-8dbf-4a91-b8fe-3c72c91fb051,FTL,IND263401AAA,Kashipur_BajprDPP_D (Uttarakhand),IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),2018-09-29 09:17:25.100130,2018-09-29 18:35:12.318445,557.0,False,32,2018-09-29 09:35:36,32.847342222908225,60.0,38.0,39.5302,1.5789473684210529,18.0,13.0,14.4649,1.3846153846153846,9,Lucknow,Lucknow,,General Network,Standard,FTL Truck,1.0,1.0,1.0,32.8,22.0,72,0,2018-09-29 02:08:32.550110,2,5,Saturday,9,1,0,3,Night,Storm,5,2,0.564,2000,0.262,0.383,Lucknow_Lucknow,145.38,607,65,0.505,0.703,1.31,12.56,198.0,1128.0,71.0,trip-153818691254985860,12,12,4,1,3,172,1,1,4,2,0.012406171809841531,0.18000000000000005,0.45499999999999996,0.08,0.2775175644028103,0.08302684180468303,0.010355833220154828,1.0,0.3333333333333333
trip-153818718784664355,test,2018-09-29 02:13:07.846896,thanos::sroute:b4546e2f-257e-441a-9301-15d9b8d511e8,Carting,IND110037AAK,Delhi_Kapshera_L (Delhi),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),2018-09-29 02:13:07.846896,2018-09-29 06:59:04.687627,285.0,False,32,2018-09-29 05:59:33,32.57088553198677,57.0,35.0,36.9359,1.6285714285714286,12.0,5.0,4.5683,2.4,4,Delhi,Delhi,,General Network,Express,Express Van,1.15,0.95,0.95,32.6,22.0,48,0,2018-09-29 02:13:07.846896,2,5,Saturday,9,1,0,3,Night,Rain,3,3,1.0,4800,0.275,0.565,Delhi_Delhi,69.92,1843,45,0.724,0.495,0.825,18.42,88.0,4800.0,47.05,trip-153818718784664355,6,6,3,0,1,82,0,1,4,2,0.012301918265221017,0.19444444444444448,1.0,0.03,0.49063231850117095,0.03993146773272416,0.017791661007741405,0.5,0.6666666666666667
trip-153818741573284555,test,2018-09-29 02:16:55.733230,thanos::sroute:9d8ed3f7-a8af-4393-ad7a-c57a7209ed8a,FTL,IND832109AAB,Jamshedpur_Central_I_3 (Jharkhand),IND834002AAB,Ranchi_Hub (Jharkhand),2018-09-29 02:16:55.733230,2018-09-29 10:01:02.383371,464.0,False,100,2018-09-29 03:05:44,100.04635768811973,287.0,86.0,118.7168,3.3372093023255816,23.0,10.0,11.5811,2.3,5,Mumbai,Lucknow,,General Network,Standard,FTL Truck,1.0,4.783,4.783,100.0,201.0,72,0,2018-09-29 02:16:55.733230,2,5,Saturday,9,1,0,3,Night,Storm,5,2,0.947,5000,0.79,0.853,Mumbai_Lucknow,309.31,26,65,1.538,2.155,3.95,85.3,1005.0,4735.0,67.217,trip-153818741573284555,13,12,4,1,3,188,1,1,4,2,0.04743536280233528,0.7666666666666667,0.9337499999999999,0.04,0.8278688524590164,0.17664762992575672,0.04542985196251528,1.0,0.3333333333333333
trip-153818770089251042,test,2018-09-29 02:21:40.892730,thanos::sroute:0eec0365-99bf-4f29-819b-9d669c793b5e,FTL,IND248122AAB,Mussoorie_BrlwgDPP_D (Uttarakhand),IND248001AAA,Dehradun (Uttarakhand),2018-09-29 05:59:15.738661,2018-09-29 10:16:43.912971,257.0,False,17,2018-09-29 06:10:14,17.828277675145507,90.0,38.0,35.265699999999995,2.3684210526315788,90.0,38.0,35.265699999999995,2.3684210526315788,3,Lucknow,Lucknow,,General Network,Standard,FTL Truck,1.0,1.5,1.5,17.8,52.0,72,0,2018-09-29 02:21:40.892730,2,5,Saturday,9,1,0,3,Night,Rain,3,2,0.564,2000,0.492,0.521,Lucknow_Lucknow,145.38,607,65,0.274,2.982,1.476,9.27,156.0,1128.0,70.5,trip-153818770089251042,12,12,3,1,3,172,1,1,4,2,0.004587155963302753,0.43555555555555553,0.45499999999999996,0.019999999999999997,0.4391100702576113,0.08302684180468303,0.0025125628140703522,0.5,0.3333333333333333
trip-153818784850260867,test,2018-09-29 02:24:08.502816,thanos::sroute:870bead8-6c8a-458f-b4d8-658de44bc675,FTL,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND834002AAB,Ranchi_Hub (Jharkhand),2018-09-29 02:24:08.502816,2018-09-30 08:21:39.601425,1797.0,False,1010,2018-09-29 05:47:51,1010.827163674178,1562.0,851.0,1192.8883999999998,1.835487661574618,35.0,24.0,22.4516,1.4583333333333333,46,Delhi,Lucknow,,UP Corridor,Standard,FTL Truck,1.0,26.033,26.033,1010.8,711.0,72,0,2018-09-29 02:24:08.502816,2,5,Saturday,9,1,0,3,Night,Storm,5,2,1.0,4800,0.35,0.61,Delhi_Lucknow,228.86,116,65,15.551,0.761,1.75,616.59,32706.0,4800.0,45.967,trip-153818784850260867,6,12,4,1,3,87,1,7,4,2,0.5222060050041701,0.2777777777777778,1.0,0.45,0.5433255269320844,0.1307024557395774,0.521220969713432,1.0,0.3333333333333333
trip-153818805101752132,test,2018-09-29 02:27:31.017738,thanos::sroute:ee1471ae-09d5-462c-851c-8a03020c6ec7,Carting,IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),IND110095AAB,Delhi_Jhilmil_L (Delhi),2018-09-29 02:27:31.017738,2018-09-29 09:35:52.211513,428.0,False,60,2018-09-29 03:59:34,60.36512020620794,285.0,76.0,71.68610000000001,3.75,44.0,7.0,7.3099,6.285714285714286,8,Delhi,Delhi,,General Network,Same-Day,Express Van,1.15,4.75,4.75,60.4,209.0,24,0,2018-09-29 02:27:31.017738,2,5,Saturday,9,1,0,3,Night,Rain,3,4,1.0,4800,0.91,0.946,Delhi_Delhi,69.92,1843,45,1.342,2.564,2.73,57.14,1672.0,4800.0,19.25,trip-153818805101752132,6,6,3,0,2,82,0,1,4,2,0.026793160967472893,0.9000000000000001,1.0,0.07,0.9367681498829039,0.03993146773272416,0.038774955860383,0.5,1.0
trip-153818828153597720,test,2018-09-29 02:31:21.536224,thanos::sroute:eb7bfc78-b351-4c0e-a951-fa3d5c3297ef,Carting,IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),IND388320AAA,Anand_Vaghasi_IP (Gujarat),2018-09-29 04:56:23.725474,2018-09-29 06:50:30.212881,114.0,False,45,2018-09-29 05:09:55,45.85973612652014,89.0,49.0,55.8485,1.816326530612245,0.0,0.0,0.0,-1.0,11,Ahmedabad,Ahmedabad,,General Network,Express,Express Van,1.15,1.483,1.483,45.9,40.0,48,0,2018-09-29 02:31:21.536224,2,5,Saturday,9,1,0,3,Night,Heavy Rain,4,3,0.381,2600,0.334,0.353,Ahmedabad_Ahmedabad,53.23,465,45,1.02,0.643,1.336,16.2,440.0,991.0,46.517,trip-153818828153597720,0,0,2,0,1,0,0,1,4,2,0.019234778982485403,0.26000000000000006,0.22625,0.1,0.24238875878220137,0.030399771559109078,0.02784191226402282,0.75,0.6666666666666667
trip-153818834539528331,test,2018-09-29 02:32:25.395679,thanos::sroute:7918ecc0-4d47-43e6-9983-a14138d591e2,Carting,IND110037AAM,Delhi_Airport_H (Delhi),IND110085AAB,Delhi_Rohini_DPC (Delhi),2018-09-29 02:32:25.395679,2018-09-29 06:05:05.312998,212.0,False,17,2018-09-29 05:05:32,17.669455180129194,45.0,24.0,21.483,1.875,24.0,12.0,10.0594,2.0,2,Delhi,Delhi,,General Network,Express,Express Van,1.15,0.75,0.75,17.7,21.0,48,0,2018-09-29 02:32:25.395679,2,5,Saturday,9,1,0,3,Night,Heavy Rain,4,3,1.0,4800,0.34,0.604,Delhi_Delhi,69.92,1843,45,0.393,0.854,1.36,10.69,42.0,4800.0,47.25,trip-153818834539528331,6,6,2,0,1,82,0,1,4,2,0.004535029190992493,0.2666666666666667,1.0,0.01,0.5362997658079626,0.03993146773272416,0.006553035447507809,0.75,0.6666666666666667
trip-153818859683467221,test,2018-09-29 02:36:36.834881,thanos::sroute:e7f36f0c-4cfe-47f1-9aa6-29a0cb45cf33,Carting,IND388220AAA,Umreth_Dakor_DC (Gujarat),IND388320AAA,Anand_Vaghasi_IP (Gujarat),2018-09-29 05:11:29.117947,2018-09-29 06:51:43.680697,100.0,False,20,2018-09-29 05:31:54,20.782383008479982,45.0,27.0,27.7873,1.6666666666666667,6.0,3.0,3.3383000000000003,2.0,9,Ahmedabad,Ahmedabad,,General Network,Express,Express Van,1.15,0.75,0.75,20.8,18.0,48,0,2018-09-29 02:36:36.834881,2,5,Saturday,9,1,0,3,Night,Storm,5,3,0.381,2600,0.282,0.322,Ahmedabad_Ahmedabad,53.23,465,45,0.462,0.627,1.41,6.7,162.0,991.0,47.25,trip-153818859683467221,0,0,4,0,1,0,0,1,4,2,0.0061509591326105095,0.2022222222222222,0.22625,0.08,0.20608899297423885,0.030399771559109078,0.008895830503870704,1.0,0.6666666666666667
trip-153818883724884652,test,2018-09-29 02:40:37.249063,thanos::sroute:0fbad078-8c7c-4ab3-9791-898cdafce4e3,Carting,IND560058AAD,Bengaluru_Peenya_L (Karnataka),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2018-09-29 02:40:37.249063,2018-09-29 04:51:20.641295,130.0,False,9,2018-09-29 04:08:38,9.955039059260788,33.0,21.0,14.0419,1.5714285714285714,8.0,2.0,1.78,4.0,2,Bangalore,Bangalore,,General Network,Express,Express Van,1.15,0.55,0.55,10.0,12.0,48,0,2018-09-29 02:40:37.249063,2,5,Saturday,9,1,0,3,Night,Heavy Rain,4,3,0.908,4200,0.25,0.513,Bangalore_Bangalore,51.87,2031,45,0.222,0.838,1.0,5.13,24.0,3814.0,47.45,trip-153818883724884652,1,1,2,0,1,14,0,1,4,2,0.0005212677231025854,0.16666666666666669,0.885,0.01,0.42974238875878223,0.029623072529982867,0.0007469781339128068,0.75,0.6666666666666667
